n_qubits,n_layers,n_params,ansatz_type,entangle_pattern,entangler_gate,cost_global,n_entanglers,depth_ratio,grad_mean,grad_var,log_grad_var,samples
4,15,60,0,2,1,0,90,3.75,-0.019471581369553917,0.06070922311976846,-1.2167453246456876,200
10,9,90,1,2,1,0,405,0.9,-0.007715042263791584,0.020193140206265968,-1.6947961392926876,200
6,5,30,0,0,1,1,25,0.8333333333333334,-0.006396202695995807,0.017366825773871372,-1.760279552587249,200
5,18,90,1,1,1,0,90,3.6,-0.0018523731043085267,0.015527096806373684,-1.80890973930286,200
12,9,108,1,1,0,0,108,0.75,-0.003118033087628207,0.04073479774356827,-1.3900344357070955,200
4,19,76,1,2,1,0,114,4.75,-0.004268334689343975,0.029153982262454962,-1.5353021147819388,200
4,1,4,0,1,0,1,4,0.25,0.005581794519110266,0.08110014744832605,-1.0909783561965363,200
8,3,24,0,2,0,0,84,0.375,0.00326454029078602,0.1257170485654067,-0.900605823381499,200
8,17,136,0,1,0,1,136,2.125,-0.0007251146087981764,0.004715230097457195,-2.3264971093704094,200
10,16,160,1,0,1,1,144,1.6,-0.001476466583890674,0.0004662459415158436,-3.331384935526302,200
2,3,6,0,0,1,1,3,1.5,0.02604298462999407,0.13643120556352634,-0.8650862832424249,200
2,3,6,1,0,0,0,3,1.5,-0.06842799529112911,0.503794626665366,-0.2977464688784491,200
3,11,33,0,2,0,0,33,3.6666666666666665,0.032548342289940836,0.11250642556351076,-0.9488226730451953,200
5,20,100,0,2,0,0,200,4.0,0.006519117581460451,0.030709224211817945,-1.5127311547318665,200
12,12,144,0,2,1,1,792,1.0,1.9092800257469732e-18,3.2072267683901715e-34,-18.0,200
7,2,14,1,1,1,1,14,0.2857142857142857,8.326672684688674e-19,4.2740285474090157e-33,-18.0,200
8,5,40,1,1,1,0,40,0.625,-0.0006497783037729195,0.001841651088220696,-2.7347926460249954,200
8,16,128,1,2,0,0,448,2.0,0.003112057638661762,0.002477616815913374,-2.605965860027116,200
8,16,128,1,2,1,0,448,2.0,-0.0017689826000878766,0.0018571044233542868,-2.7311636755755044,200
7,3,21,0,2,0,1,63,0.42857142857142855,0.004287897097028246,0.01010630123683276,-1.9954077609617853,200
8,5,40,1,1,1,1,40,0.625,0.004055839220624961,0.001841518614452476,-2.734823886848093,200
8,1,8,1,2,1,1,28,0.125,-7.667477763817487e-18,4.169739440920446e-33,-18.0,200
8,3,24,1,1,0,0,24,0.375,0.00681002564654177,0.02551479851055951,-1.593207856926015,200
7,13,91,0,2,1,1,273,1.8571428571428572,-0.0010412241820563666,0.00015531151622078036,-3.8087963404999883,200
2,3,6,1,1,1,1,6,1.5,-2.658463726934457e-18,1.0120363713116324e-32,-18.0,200
5,11,55,0,0,0,0,44,2.2,0.03654273324728202,0.10767048686722086,-0.9679033231385217,200
4,6,24,1,0,0,1,18,1.5,0.0053184208965611005,0.04170161353333851,-1.3798471408279618,200
5,3,15,0,0,1,1,12,0.6,-0.013253645589325817,0.035205083658633306,-1.4533946193207399,200
5,18,90,1,1,1,1,90,3.6,3.816207150889483e-05,0.01520942376639793,-1.8178872395837053,200
8,18,144,0,0,1,0,126,2.25,-0.0015020782851861258,0.005150927584648607,-2.2881145556928213,200
3,14,42,0,2,1,1,42,4.666666666666667,0.0008056503812883942,0.09623483956966089,-1.0166676733501347,200
12,2,24,1,0,1,1,22,0.16666666666666666,-2.6294486133262607e-18,3.098943216878219e-34,-18.0,200
6,17,102,1,2,1,1,255,2.8333333333333335,-0.006326629523286589,0.006789517434768898,-2.168161092120771,200
11,20,220,1,2,1,1,1100,1.8181818181818181,2.7972416050126015e-19,3.2929056951703356e-34,-18.0,200
12,18,216,0,2,1,0,1188,1.5,0.0010011004949074353,0.0002283482675269823,-3.641402279026658,200
2,3,6,0,0,1,1,3,1.5,-0.0029231482848129753,0.1581298311479131,-0.8009861928076729,200
8,4,32,0,0,0,1,28,0.5,-0.0012728853391954951,0.004431236160381433,-2.3534751038574813,200
10,20,200,1,0,1,1,180,2.0,-0.0001614975050995908,0.00052452253917643,-3.280235845068833,200
3,7,21,1,1,0,1,21,2.3333333333333335,0.0049657447767813955,0.044023205530922864,-1.3563183376639534,200
6,4,24,1,1,0,1,24,0.6666666666666666,0.0010539129303289724,0.0055636010014103844,-2.254644023377902,200
6,11,66,0,2,0,0,165,1.8333333333333333,0.008317659228631012,0.021184407379302633,-1.6739836806126542,200
5,12,60,0,2,1,0,120,2.4,-0.026602568934450455,0.033313103211086326,-1.4773849096481322,200
12,19,228,1,1,1,1,228,1.5833333333333333,-0.0007614177003711512,0.00010570405707801715,-3.975908343508263,200
4,19,76,0,0,0,1,57,4.75,-0.009932031142639073,0.05675489290213379,-1.2459966915128666,200
6,5,30,1,2,0,1,75,0.8333333333333334,-0.0026827323505624156,0.004824113192631826,-2.316582510495049,200
10,7,70,0,1,1,0,70,0.7,-0.002511223075207995,0.0011483887470921609,-2.939911071748262,200
4,12,48,1,1,0,0,48,3.0,-0.004361091584845429,0.051313345192594034,-1.289769672124416,200
2,10,20,1,0,1,0,10,5.0,-0.04310890772216059,0.16209851552321042,-0.7902209623447625,200
5,13,65,0,1,1,1,65,2.6,0.00985313203962225,0.03261232889254929,-1.4866181865031938,200
8,19,152,1,0,1,0,133,2.375,0.0055718356245345125,0.0020798259515113857,-2.681973007085735,200
11,20,220,0,0,0,0,200,1.8181818181818181,-0.008227905759510871,0.06679314249772451,-1.1752681232770583,200
11,20,220,0,0,1,0,200,1.8181818181818181,-0.0007117883336924663,0.0008904994544908854,-3.0503663422441636,200
12,2,24,1,2,0,1,132,0.16666666666666666,-0.00523435840162554,0.0016583952341331957,-2.78031195898018,200
11,10,110,0,2,0,1,550,0.9090909090909091,-0.001699219453013432,0.0006044501195040522,-3.2186395322191745,200
9,16,144,1,2,1,0,576,1.7777777777777777,-0.00260566177128228,0.0011137203525209529,-2.9532238438151617,200
3,14,42,1,2,0,1,42,4.666666666666667,-0.012082236996465559,0.05774297984307663,-1.2385008079853888,200
11,4,44,1,0,0,1,40,0.36363636363636365,5.176979940394358e-05,0.00015298207887713626,-3.815359441735504,200
7,3,21,1,1,1,0,21,0.42857142857142855,9.389190813724469e-19,8.158772965879378e-34,-18.0,200
8,11,88,0,0,1,1,77,1.375,0.0013592911970305205,0.003937658363947174,-2.404761966483524,200
7,9,63,0,2,0,0,189,1.2857142857142858,0.010883416537771194,0.012577565251173513,-1.9004034209192417,200
12,15,180,1,0,1,1,165,1.25,-7.855546707246131e-05,7.642167453742703e-05,-4.116783450363958,200
9,15,135,0,2,1,0,540,1.6666666666666667,-0.0019221549317186737,0.0020537625980587585,-2.6874497595273645,200
3,9,27,0,0,1,1,18,3.0,0.044495492884969866,0.12900946635876925,-0.8893784212004432,200
8,16,128,1,2,0,1,448,2.0,0.0029617618877510465,0.0022478624992507677,-2.648230257890791,200
9,12,108,1,0,0,1,96,1.3333333333333333,0.0038205683979628813,0.000970176399400106,-3.013149294268777,200
10,16,160,0,1,1,0,160,1.6,-0.0031951153303598594,0.0009890788462871046,-3.004769086418474,200
6,10,60,0,0,1,1,50,1.6666666666666667,-0.00929313093672254,0.015791292214877614,-1.801582329850582,200
11,16,176,1,2,1,1,880,1.4545454545454546,-8.933825901280557e-19,2.8525606683155814e-34,-18.0,200
7,7,49,0,0,0,0,42,1.0,0.06222765644703403,0.164198225250896,-0.7846315412964078,200
11,13,143,0,0,0,0,130,1.1818181818181819,0.010126245947741551,0.10353390079349067,-0.984917422990938,200
9,14,126,0,1,0,0,126,1.5555555555555556,-0.018214450610745527,0.010930339840620798,-1.9613663349751,200
6,17,102,0,2,1,0,255,2.8333333333333335,-0.009039671412951427,0.014006819355452876,-1.8536604723658736,200
2,17,34,0,1,0,0,34,8.5,0.034551986538717785,0.509876388098736,-0.2925350993403537,200
7,12,84,0,0,0,1,72,1.7142857142857142,-0.007806010509269177,0.008389711320543457,-2.0762529824432825,200
11,6,66,0,1,0,1,66,0.5454545454545454,0.0006255116192495172,0.0005549031625737017,-3.2557827999931988,200
5,15,75,1,2,1,0,150,3.0,-0.00418423640683217,0.03076124845332462,-1.5119960425576333,200
3,2,6,0,2,1,0,6,0.6666666666666666,-0.001367044855701005,0.30770104571351686,-0.5118710278122155,200
12,11,132,0,2,1,1,726,0.9166666666666666,1.22514845490862e-19,3.0318377450327946e-34,-18.0,200
3,7,21,0,2,0,1,21,2.3333333333333335,0.01320978955311277,0.11693369122147444,-0.9320603408186444,200
11,8,88,0,2,0,1,440,0.7272727272727273,-0.0005287409633240799,0.0006170340594153047,-3.209690862858375,200
10,2,20,0,2,1,1,90,0.2,-5.492568205811565e-18,1.6666822401989773e-33,-18.0,200
10,14,140,0,2,1,0,630,1.4,-0.002296685861601483,0.0012244787828399677,-2.9120487357130975,200
12,2,24,1,0,0,0,22,0.16666666666666666,0.01430917995276809,0.24494682044049704,-0.6109281935789885,200
10,6,60,0,0,0,1,54,0.6,0.0015810736942758427,0.0028427181298329184,-2.5462662007130046,200
7,1,7,1,1,0,0,7,0.14285714285714285,0.02468710860821191,0.5238907118882742,-0.28075930113485054,200
3,7,21,0,0,1,1,14,2.3333333333333335,0.002686635203781615,0.11310611264458828,-0.9465139236680108,200
11,18,198,0,1,0,0,198,1.6363636363636365,0.0006132453860000404,0.006215361253469887,-2.2065336239283693,200
3,10,30,1,0,1,1,20,3.3333333333333335,-0.0040118335652979025,0.02745851448318853,-1.5613229619719937,200
11,10,110,1,1,1,1,110,0.9090909090909091,0.00042863968263827005,0.00024363772260794578,-3.6132554686987106,200
7,9,63,0,2,1,1,189,1.2857142857142858,-1.5829351718288364e-18,3.50156210203169e-33,-18.0,200
9,5,45,1,0,1,1,40,0.5555555555555556,0.000680941011906834,0.0011030526798816553,-2.9574037459137705,200
7,16,112,0,2,1,1,336,2.2857142857142856,-0.00022907486135710753,0.0009645131206347024,-3.0156918601087512,200
9,4,36,1,1,0,1,36,0.4444444444444444,-0.0012537964084762244,0.00036836964905626794,-3.433716159665165,200
12,18,216,1,1,0,1,216,1.5,-0.0008115031119045893,0.00013894924366423633,-3.85714381285453,200
8,16,128,1,0,0,0,112,2.0,0.002777084072802414,0.04562511799293989,-1.3407959993877114,200
12,3,36,1,1,0,1,36,0.25,6.719364139802595e-19,4.727718506123185e-34,-18.0,200
4,3,12,0,2,1,1,18,0.75,6.852157730108388e-19,6.0765767239429825e-33,-18.0,200
7,2,14,1,0,0,1,12,0.2857142857142857,0.001007308007587539,0.007764652943597462,-2.1098779511458474,200
9,14,126,1,2,1,1,504,1.5555555555555556,8.315830662963819e-19,1.0292430006559038e-33,-18.0,200
5,5,25,0,0,1,1,20,1.0,-0.0007430284678336996,0.029827716528785953,-1.5253799929304885,200
2,13,26,0,0,0,1,13,6.5,-0.02928680117798842,0.21891886450019965,-0.6597168131449922,200
2,15,30,0,0,1,0,15,7.5,-0.03149150724331692,0.22202753882531298,-0.6535931551974525,200
2,17,34,0,1,1,1,34,8.5,0.008284566483719167,0.21600977159120596,-0.6655266023113288,200
2,7,14,1,2,1,1,7,3.5,0.0036349217108095034,0.07528016586962782,-1.1233194326708005,200
9,1,9,0,1,1,0,9,0.1111111111111111,-2.7755575615628914e-19,2.4882244509505334e-33,-18.0,200
6,17,102,0,0,1,0,85,2.8333333333333335,0.00370067725007248,0.019400021388702556,-1.712197791255837,200
9,15,135,1,1,1,1,135,1.6666666666666667,0.0008466738295242376,0.0011410322575060694,-2.942702077703731,200
12,1,12,0,1,1,0,12,0.08333333333333333,-2.914335439641036e-18,1.8981772938886155e-33,-18.0,200
4,9,36,1,1,1,1,36,2.25,-0.006741627285965719,0.0332715875180667,-1.4779264767420028,200
8,6,48,0,0,1,0,42,0.75,0.02676419997387729,0.09743471263416499,-1.0112862913789884,200
5,14,70,0,0,0,0,56,2.8,0.03574691428608898,0.09036833085340103,-1.0439837392735114,200
5,8,40,0,1,1,0,40,1.6,-0.018691825973775077,0.02468632982821444,-1.6075434727993434,200
2,20,40,1,1,0,0,40,10.0,0.009273882283260601,0.20894970728940307,-0.6799582329084198,200
4,18,72,1,0,1,1,54,4.5,0.0021786308553632104,0.024408228655168108,-1.6124637368957777,200
5,10,50,1,1,1,0,50,2.0,-0.0030411314526203946,0.014763331503809396,-1.8308156282541992,200
7,4,28,1,1,0,0,28,0.5714285714285714,-0.02728412307112876,0.15775032428787886,-0.802029739302265,200
7,11,77,0,2,0,1,231,1.5714285714285714,0.007330549151802657,0.009262563957264632,-2.0332687802335374,200
10,18,180,0,1,0,0,180,1.8,0.004196989464589941,0.005843476636307201,-2.2333286880392738,200
6,2,12,1,0,0,1,10,0.3333333333333333,-1.9483790665922316e-18,2.827562725530497e-33,-18.0,200
8,18,144,0,1,0,1,144,2.25,-0.0025967170305828697,0.0037271298355821725,-2.4286254782161754,200
12,6,72,1,1,1,0,72,0.5,0.000829220261494764,0.00012662516780187797,-3.8974799661103887,200
3,12,36,1,0,0,0,24,4.0,-0.016222912788126324,0.06878142830202,-1.162528809943997,200
7,9,63,1,2,1,1,189,1.2857142857142858,-2.936019483090746e-18,1.886295491030052e-33,-18.0,200
7,1,7,1,1,0,1,7,0.14285714285714285,-2.862293735361732e-19,1.925441766285317e-33,-18.0,200
4,3,12,0,0,0,1,9,0.75,-0.007267638128329324,0.06014940130025916,-1.220768691072063,200
8,11,88,1,1,1,1,88,1.375,-0.0012717876005379281,0.001920151038216654,-2.716664608544293,200
3,9,27,0,1,1,0,27,3.0,-0.056941700867352625,0.11810816668104698,-0.9277200717184908,200
3,15,45,1,1,1,0,45,5.0,0.009377670077906502,0.04560810802740829,-1.340957943332381,200
10,12,120,1,2,1,0,540,1.2,-0.0008392575641365911,0.0005182011698678126,-3.285501610905265,200
10,16,160,0,2,1,1,720,1.6,-8.348356728138384e-20,8.67920930115721e-34,-18.0,200
4,15,60,1,0,0,0,45,3.75,0.005378698251840917,0.06955184971061824,-1.1576913155866362,200
6,1,6,1,0,0,0,5,0.16666666666666666,3.608224830031759e-18,1.0387002413267016e-32,-18.0,200
6,12,72,1,2,0,1,180,2.0,-0.0008452397429009994,0.0070319070530498965,-2.152926878351565,200
7,9,63,0,1,0,1,63,1.2857142857142858,-0.004272473547383497,0.008780340974961307,-2.0564886184140803,200
9,4,36,0,1,1,0,36,0.4444444444444444,0.006011298383556958,0.0025911255615971795,-2.5865115413223423,200
3,17,51,0,1,1,0,51,5.666666666666667,0.031897128046720846,0.10182966831977476,-0.9921256708167825,200
5,5,25,1,2,1,0,50,1.0,0.004825993999411954,0.01606935302826271,-1.7940016081098105,200
11,11,121,0,1,0,1,121,1.0,-0.0032524744823584626,0.0004585634086428156,-3.33860060302633,200
9,15,135,1,1,1,1,135,1.6666666666666667,-0.0022317960814318225,0.0009407049082081173,-3.0265465900006414,200
4,15,60,1,1,0,1,60,3.75,-0.0006070290906719244,0.02853245863477789,-1.5446608036842862,200
10,11,110,0,1,1,1,110,1.1,-0.0004989150077468331,0.0010348730555088553,-2.985112920422775,200
5,14,70,0,1,1,1,70,2.8,-0.01447360827418914,0.028604864455109884,-1.5435601058090733,200
2,5,10,1,0,0,1,5,2.5,0.02621248798119704,0.12792929887846763,-0.8930299802747199,200
5,8,40,1,0,0,1,32,1.6,0.003756078095411266,0.00725871956014284,-2.139139982193641,200
4,18,72,1,1,0,0,72,4.5,0.004278310105568149,0.02984571292506783,-1.5251180426485007,200
8,9,72,0,2,1,0,252,1.125,-0.010153128317675201,0.006626481597191664,-2.178717003799334,200
12,13,156,0,1,1,1,156,1.0833333333333333,0.0011362769473549437,0.0002761296578413337,-3.558886945243723,200
2,13,26,0,0,1,0,13,6.5,-0.005571882202771014,0.22096498583721885,-0.6556765392670616,200
6,5,30,0,0,0,1,25,0.8333333333333334,-0.00900817978099405,0.015778219749594993,-1.8019419996400923,200
3,10,30,0,0,0,0,20,3.3333333333333335,-0.02026626246482202,0.16355928530361905,-0.7863247958272432,200
4,5,20,0,0,1,0,15,1.25,0.037911453028035585,0.15753549297040778,-0.8026215836863122,200
11,15,165,0,0,0,1,150,1.3636363636363635,-0.0003053510769726243,0.0005930234536160911,-3.2269281302872943,200
4,9,36,1,1,0,0,36,2.25,-0.012943820054046025,0.1016758108891316,-0.9927823553062518,200
10,8,80,0,1,1,1,80,0.8,0.0011757798032231612,0.0010258665531700086,-2.9889091294690333,200
4,15,60,0,1,0,0,60,3.75,0.005687695297257593,0.05453384491326039,-1.2633338812652155,200
11,15,165,0,1,0,0,165,1.3636363636363635,0.006245816450333792,0.010776215058726137,-1.967533750072184,200
2,12,24,0,0,1,0,12,6.0,-0.007607120812289412,0.2380642925604284,-0.6233057398614146,200
2,13,26,0,0,1,1,13,6.5,0.010444238963905778,0.19557854945467118,-0.7086787792228586,200
12,12,144,0,2,1,1,792,1.0,1.743397093356691e-18,3.0358591699816753e-34,-18.0,200
11,18,198,0,1,0,0,198,1.6363636363636365,0.005785617631781513,0.005470310136591608,-2.2619880508526404,200
6,12,72,1,0,1,1,60,2.0,-0.0013813553305033397,0.006769827993100474,-2.16942236567177,200
8,18,144,0,1,0,1,144,2.25,0.002050799083557416,0.003038125298096277,-2.5173943189690604,200
8,16,128,1,1,0,0,128,2.0,0.007056766102747152,0.01934702716883788,-1.7133857584671448,200
4,6,24,0,2,1,1,36,1.5,1.1171619185290638e-17,8.648046562705754e-33,-18.0,200
4,3,12,1,2,1,1,18,0.75,-1.2212453270876722e-17,1.291636472782966e-32,-18.0,200
5,10,50,0,2,1,1,100,2.0,-0.005984414858474102,0.0035975208821782383,-2.443996676477262,200
9,14,126,0,0,1,0,112,1.5555555555555556,0.0008014496900295378,0.0047283317695387276,-2.325292058221379,200
10,12,120,1,2,0,1,540,1.2,-0.0005297320036815217,0.0002598778811170001,-3.5852306828599785,200
5,11,55,0,0,0,1,44,2.2,-0.013250743845943819,0.02707762995432896,-1.567389351168635,200
8,13,104,1,0,0,0,91,1.625,0.006007336821825874,0.048795800845273664,-1.3116175498864822,200
7,1,7,0,2,1,1,21,0.14285714285714285,-1.1666015375944027e-18,5.1179752432033445e-33,-18.0,200
5,16,80,0,1,1,1,80,3.2,-0.020010741985508763,0.026843653718956008,-1.5711583721846303,200
8,2,16,0,2,0,0,56,0.25,-0.02790592634402261,0.2697038196274395,-0.5691129028931476,200
11,2,22,1,1,0,0,22,0.18181818181818182,-0.06467344285348468,0.3464106905489055,-0.46040871372525616,200
4,10,40,0,1,1,1,40,2.5,-0.019067970406496132,0.05842561231982139,-1.2333967273614765,200
3,4,12,1,1,0,1,12,1.3333333333333333,0.007741527771330252,0.035667725521085936,-1.447724584105324,200
8,20,160,1,0,1,0,140,2.5,-0.002629141300460537,0.0024245608530936904,-2.615366911226271,200
5,10,50,0,2,0,0,100,2.0,0.0008537923172403527,0.027403433727820056,-1.5621950154419535,200
3,5,15,0,2,1,0,15,1.6666666666666667,0.02661750667117321,0.14683662423243884,-0.8331656084644032,200
10,15,150,0,1,1,0,150,1.5,-0.0033035196190925697,0.0008333136969928018,-3.0791914797134017,200
3,1,3,1,2,0,1,3,0.3333333333333333,7.086345399365257e-18,3.765788198768846e-33,-18.0,200
4,4,16,1,1,1,0,16,1.0,0.01858014093044941,0.03326899567163094,-1.4779603094663827,200
6,7,42,0,0,0,1,35,1.1666666666666667,0.00021905306478240628,0.016200497184626697,-1.790471656986596,200
12,2,24,0,0,0,0,22,0.16666666666666666,-0.015177892265007853,0.39026812407304023,-0.4086369191377063,200
2,9,18,0,2,1,0,9,4.5,-0.019709244633832904,0.2069236155254519,-0.6841899418759698,200
12,16,192,0,1,1,1,192,1.3333333333333333,-0.000254365862121895,0.00021530389559950032,-3.666948112201311,200
4,18,72,1,0,1,0,54,4.5,-0.0018270397563716384,0.02796975881276796,-1.5533112785957806,200
4,7,28,0,1,1,1,28,1.75,-0.004795868821459183,0.06179014415924362,-1.2090807915552715,200
11,6,66,0,1,0,0,66,0.5454545454545454,0.009412245593036574,0.07731085549311549,-1.1117595209619549,200
4,19,76,1,1,0,1,76,4.75,-0.0055747767435101415,0.026455167967858993,-1.5774894767218801,200
9,5,45,1,1,0,1,45,0.5555555555555556,0.00020507419015680233,0.0004440380742683667,-3.3525797894896283,200
12,17,204,0,0,0,0,187,1.4166666666666667,0.059114419128629477,0.07350010052452895,-1.1337120669400451,200
5,16,80,0,1,0,0,80,3.2,-0.002970473793175005,0.02797237680970063,-1.5532706301074926,200
4,12,48,0,2,0,0,72,3.0,-0.011341505886274578,0.05564453765626288,-1.254577461736751,200
3,1,3,1,2,0,0,3,0.3333333333333333,0.0007541467602783136,0.47488992001644903,-0.32340704862748626,200
12,6,72,0,2,1,1,396,0.5,4.0505793164058445e-18,9.697949517221781e-34,-18.0,200
11,3,33,0,1,1,1,33,0.2727272727272727,-0.0010942030209899456,0.0006441460140731897,-3.1910156762449575,200
4,16,64,0,0,0,1,48,4.0,0.03110220351302944,0.059845963045709924,-1.2229651399293027,200
3,2,6,0,2,0,0,6,0.6666666666666666,-0.041737843240446146,0.30586135590479613,-0.5144753905454964,200
10,3,30,0,0,0,1,27,0.3,-0.0013816418349236375,0.0008611477192242949,-3.064922344317209,200
8,19,152,0,1,1,1,152,2.375,-0.001563832329318967,0.004141443558410549,-2.3828482530393016,200
8,17,136,0,1,1,0,136,2.125,-0.0013192608338897112,0.003736954387959209,-2.4274822029741556,200
8,3,24,1,1,1,1,24,0.375,8.662161778522637e-05,0.015087253303190338,-1.8213898181333064,200
7,6,42,1,0,0,1,36,0.8571428571428571,0.005305922368365735,0.003933460124834457,-2.4052252481012157,200
10,19,190,0,1,1,1,190,1.9,-0.001906977759189607,0.0010081493182009275,-2.996475139251495,200
10,7,70,0,2,0,1,315,0.7,-0.000207630716809962,0.0016762857563093697,-2.7756519452463957,200
4,1,4,0,0,0,1,3,0.25,0.02547774359266826,0.06057001167788679,-1.2177423426047962,200
